Method,Start,End,Recombinant,Parent1,Parent2,Pvalue
Bootscan,1620,2140,F2,A3,D,0.0037721455976817736
Bootscan,3040,3200,F2,A3,J,0.029251591926667764
Bootscan,6880,6960,F2,A3,J,0.03560133406751337
Bootscan,3920,4060,F2,A3,K,0.006025750537768794
Bootscan,460,660,F2,A3,L,0.0031137555614416026
Bootscan,3060,3240,F2,A3,L,0.007827223837740803
Bootscan,3540,3820,F2,A3,cpx,0.00027163315028861404
Bootscan,2720,2880,F2,01C,A5U,0.02049671495188636
Bootscan,6860,6980,F2,02A,A5U,0.04660311515444184
Bootscan,3880,4080,F2,02G,A5U,0.0018579509457994148
Bootscan,820,900,F2,A1D,A5U,0.022599287990525945
Bootscan,3920,4140,F2,A5U,C2U,0.0008268730813075726
Bootscan,4040,4120,F2,01A1,A6,0.025334773490646598
Bootscan,4040,4120,F2,01B,A6,0.0352385219101851
Bootscan,5460,5820,F2,01B,A6,0.022122430603774106
Bootscan,4040,4120,F2,01C,A6,0.033414894821254065
Bootscan,2140,2320,F2,02B,A6,0.004256368842994705
Bootscan,3860,4000,F2,02G,A6,0.001872524259750692
Bootscan,460,700,F2,A1D,A6,0.0010097974446329795
Bootscan,1560,1720,F2,A1D,A6,0.0011364624194385498
Bootscan,520,640,F2,A2D,A6,0.03318255530427421
Bootscan,5620,5700,F2,A2D,A6,0.04283952157647299
Bootscan,500,620,F2,A5U,A6,0.04113344456077987
Bootscan,1600,1700,F2,A5U,A6,0.04679031495238581
Bootscan,700,880,F2,A6,AD,0.00809111761733758
Bootscan,4040,4120,F2,A6,AE,0.030959969892579237
Bootscan,1740,1900,F2,A6,AG,0.002020866357407329
Bootscan,3540,3700,F2,A6,AG,0.002020866357407329
Bootscan,360,640,F2,A6,B,0.028135952403885025
Bootscan,1740,2180,F2,A6,B,0.003114532498128697
Bootscan,380,660,F2,A6,BC,0.02461317560878927
Bootscan,3200,3380,F2,A6,BC,0.010712880797880105
Bootscan,3420,3520,F2,A6,BC,0.045837516483026655
Bootscan,100,1500,F2,A6,BF,0.00017897540004680287
Bootscan,1760,2180,F2,A6,BF,0.0011323532762020432
Bootscan,7380,7540,F2,A6,BF,0.007873922563872702
Bootscan,1760,2200,F2,A6,BF1,0.046337739373728114
Bootscan,2960,3160,F2,A6,BG,0.013099635618236058
Bootscan,4120,4300,F2,A6,C,0.0016205870106879114
Bootscan,460,640,F2,A6,CD,0.0013204558072818884
Bootscan,4100,4320,F2,A6,CD,0.0028179316869738945
Bootscan,4500,4900,F2,A6,H,0.040357510259242314
Bootscan,360,660,F2,A6,L,0.02354667943946301
Bootscan,760,860,F2,A6,L,0.011425287751967012
Bootscan,5640,5960,F2,A6,cpx,0.04452260862273882
Bootscan,740,880,F2,02B,AD,0.0134362258598249
Bootscan,2120,2240,F2,02B,AD,0.004249852013461407
Bootscan,2900,3040,F2,02B,AD,0.0134362258598249
Bootscan,2220,2440,F2,02G,AD,0.019040727906746824
Bootscan,3820,4000,F2,02G,AD,0.0011292791813238424
Bootscan,460,820,F2,A1D,AD,2.7584335381366995e-05
Bootscan,4520,4820,F2,AD,C2U,0.021490219924928222
Bootscan,6860,6940,F2,01A1,AE,0.003360660760593458
Bootscan,5580,5700,F2,01B,AE,0.005618137392239597
Bootscan,7100,7200,F2,01B,AE,0.023355705816658454
Bootscan,2140,2300,F2,02B,AE,0.01690372588429306
Bootscan,3540,3600,F2,02B,AE,0.04888404795483562
Bootscan,3940,4220,F2,02B,AE,6.870199127488501e-06
Bootscan,3880,4120,F2,02G,AE,6.903718349725072e-05
Bootscan,6760,6980,F2,A1D,AE,0.0045444879692386805
Bootscan,6900,6980,F2,AD,AE,0.009708042601210222
Bootscan,1780,1880,F2,AE,AG,0.03395443991406361
Bootscan,3520,3640,F2,AE,AG,0.0005451670903451972
Bootscan,3920,3980,F2,AE,AG,0.035727852740961526
Bootscan,6840,6940,F2,AE,AG,0.0023077254802069476
Bootscan,1980,2080,F2,AE,BC,0.045010818229560136
Bootscan,3220,3320,F2,AE,BC,0.045010818229560136
Bootscan,3920,4120,F2,AE,BF,0.026377447675498274
Bootscan,3180,3900,F2,AE,BF1,2.6008660041844113e-05
Bootscan,860,1120,F2,AE,BG,0.014049354135190161
Bootscan,2920,3160,F2,AE,BG,0.00048757438725933956
Bootscan,3540,3700,F2,AE,BG,0.009510931629524875
Bootscan,3900,4120,F2,AE,BG,0.00010323766649870853
Bootscan,6840,7020,F2,AE,BG,0.009460215995471867
Bootscan,3940,4220,F2,AE,C2U,0.00068681146895614
Bootscan,4020,4280,F2,AE,CD,0.0017641231598210974
Bootscan,2020,2200,F2,AE,cpx,0.0011092215678494158
Bootscan,3560,3880,F2,AE,cpx,8.800145091710173e-05
Bootscan,4540,4740,F2,AE,cpx,0.02072319285887179
Bootscan,5640,5940,F2,AE,cpx,0.03137506133091473
Bootscan,6840,7040,F2,AE,cpx,0.00035884718112791093
Bootscan,2200,2280,F2,01A1,AG,0.007745607637246381
Bootscan,1780,1960,F2,01B,AG,0.0011083493643390713
Bootscan,3520,3700,F2,01B,AG,0.0011083493643390713
Bootscan,1780,1920,F2,01C,AG,0.01038488822635113
Bootscan,3420,3700,F2,01C,AG,9.441720951746738e-05
Bootscan,3140,3200,F2,02B,AG,0.04958088181904278
Bootscan,3780,3920,F2,02B,AG,0.0034520717534601815
Bootscan,540,720,F2,02G,AG,0.01012422356959108
Bootscan,1600,1740,F2,02G,AG,0.01642512833874359
Bootscan,5960,6140,F2,02G,AG,0.0017053972805147815
Bootscan,3540,3660,F2,A1D,AG,0.0010920309070533462
Bootscan,3820,3900,F2,A1D,AG,0.014512148626956075
Bootscan,2180,2320,F2,A2D,AG,0.005006995870470038
Bootscan,7320,7500,F2,A2D,AG,0.043892999737933085
Bootscan,680,920,F2,AD,AG,0.00024045953994988265
Bootscan,2260,2360,F2,AD,AG,0.032205941406166984
Bootscan,3520,3700,F2,AD,AG,0.0008547774839305683
Bootscan,8080,8200,F2,AD,AG,0.026923735164396324
Bootscan,100,1560,F2,AG,BF,0.0006924878351353925
Bootscan,1900,2220,F2,AG,BF,0.0173526252596404
Bootscan,100,1560,F2,AG,BF1,0.004932190105136938
Bootscan,880,1200,F2,AG,BG,0.011083922041575545
Bootscan,5720,5840,F2,AG,BG,0.04981091996052922
Bootscan,3460,3620,F2,AG,CD,0.004576260775871225
Bootscan,3800,3980,F2,AG,CD,0.0017780001719648185
Bootscan,4120,4360,F2,AG,CD,0.012032380691293384
Bootscan,1940,2520,F2,AG,DF,0.0005372977083185257
Bootscan,2040,2220,F2,AG,cpx,0.0012572067784634954
Bootscan,5700,5900,F2,AG,cpx,0.022918377444349866
Bootscan,380,640,F2,01A1,B,0.009584552869378793
Bootscan,940,1060,F2,01A1,B,0.008663119951560314
Bootscan,3800,3940,F2,01A1,B,0.0033588158927425984
Bootscan,460,660,F2,02B,B,0.0056405388645142
Bootscan,3760,4020,F2,02G,B,0.004951548371209684
Bootscan,6860,6940,F2,A2D,B,0.0433894940871213
Bootscan,6860,6960,F2,AD,B,0.017882909927173708
Bootscan,940,1060,F2,AG,B,0.006382356665587573
Bootscan,3740,4000,F2,AG,B,0.002216698349828706
Bootscan,1780,2020,F2,B,BC,0.008262661724442373
Bootscan,1900,2080,F2,B,BF,0.007162962481241028
Bootscan,3780,4000,F2,B,BG,0.00046716900810191364
Bootscan,460,580,F2,B,C2U,0.0072520893692899395
Bootscan,760,940,F2,B,C2U,0.022212963911373312
Bootscan,4100,4320,F2,B,CD,0.018019745301538805
Bootscan,3780,4000,F2,B,G,0.008413336894433217
Bootscan,760,880,F2,B,H,0.009345320093279982
Bootscan,460,580,F2,B,J,0.008340182890321415
Bootscan,3500,3860,F2,B,K,5.1007593801716634e-05
Bootscan,3620,3800,F2,B,cpx,0.028924757298458077
Bootscan,3820,3940,F2,01A1,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.007069496258415296
Bootscan,4020,4200,F2,01A1,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.04861662380105495
Bootscan,920,1060,F2,01B,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.030360942087249886
Bootscan,4020,4220,F2,01B,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.012116509601439474
Bootscan,4020,4220,F2,01C,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.0299807640687421
Bootscan,440,660,F2,02B,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.004775548649751502
Bootscan,7480,7600,F2,02B,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.017036999222910475
Bootscan,3800,4000,F2,02G,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.00427290048912439
Bootscan,940,1060,F2,A,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.0251242699113052
Bootscan,960,1060,F2,A1,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.016809754627960072
Bootscan,4220,4420,F2,A1D,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.014600654982683498
Bootscan,940,1060,F2,A2D,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.0051958572161031535
Bootscan,1180,1360,F2,A5U,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.04673555044381543
Bootscan,760,860,F2,A6,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.014237998463041149
Bootscan,940,1040,F2,A6,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.014237998463041149
Bootscan,1860,2120,F2,A6,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.03615813054803755
Bootscan,7360,7540,F2,A6,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.01480260797625686
Bootscan,5560,5780,F2,AD,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.04011683803952848
Bootscan,4020,4220,F2,AE,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.03269908126187133
Bootscan,6880,7000,F2,AE,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.021191828210417485
Bootscan,3540,3700,F2,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.0359447076669313
Bootscan,3800,4000,F2,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.002366491491493853
Bootscan,1760,2000,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BC,0.0009871209618449687
Bootscan,4240,4380,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF1,0.03615800088213115
Bootscan,2920,3240,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,0.0007983842302625908
Bootscan,3780,4000,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,5.9431766094480314e-05
Bootscan,4040,4200,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,0.0016880873344007278
Bootscan,460,580,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.0054007756365314075
Bootscan,4100,4320,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,CD,0.013036874341904337
Bootscan,1500,1680,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,G,0.03293827382542438
Bootscan,2260,2820,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,G,0.03370361116025488
Bootscan,2940,3240,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,G,0.007748431949783919
Bootscan,3820,4000,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,G,0.0035022578289721977
Bootscan,760,880,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,0.007728613622981844
Bootscan,3540,3880,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,J,0.006740476564278186
Bootscan,3080,3240,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,L,0.031614989637719915
Bootscan,3620,3800,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.04612312255692736
Bootscan,3900,4000,F2,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.017699667750951224
Bootscan,3160,3340,F2,01B,BC,0.01038451754077096
Bootscan,4040,4220,F2,01B,BC,0.025361832915114867
Bootscan,2880,3060,F2,01C,BC,0.019117261895434463
Bootscan,4040,4220,F2,01C,BC,0.019117261895434463
Bootscan,1400,1700,F2,02A,BC,0.030502511391922497
Bootscan,1220,1360,F2,02B,BC,0.022159602540988994
Bootscan,1480,1720,F2,02G,BC,0.011380089415998905
Bootscan,3200,3360,F2,02G,BC,0.015029706046296769
Bootscan,3760,4000,F2,02G,BC,0.024227021374881197
Bootscan,4120,4340,F2,02G,BC,0.003650486249215347
Bootscan,3220,3380,F2,A1D,BC,0.023719354438332816
Bootscan,1400,1720,F2,A2D,BC,0.03134538273388692
Bootscan,3220,3380,F2,AD,BC,0.00929333045724624
Bootscan,3760,4000,F2,BC,BG,0.021513600152183725
Bootscan,4080,4220,F2,BC,BG,0.031203455095213526
Bootscan,6880,6960,F2,BC,BG,0.0401043188512249
Bootscan,760,880,F2,BC,C2U,0.0012837918248732754
Bootscan,3940,4100,F2,01B,BF,0.02866623888445847
Bootscan,100,2200,F2,02G,BF,1.6300007770275686e-06
Bootscan,1940,2080,F2,BF,BF1,0.004844852654689189
Bootscan,100,8620,F2,BF,CPZ,6.324888026092145e-23
Bootscan,100,1580,F2,02B,BF1,0.0008301253400835064
Bootscan,4200,4400,F2,02G,BF1,0.01560585591110967
Bootscan,100,740,F2,BF1,C2U,0.0034822219936507135
Bootscan,100,8620,F2,BF1,CPZ,4.544280093309826e-27
Bootscan,2920,3160,F2,01A1,BG,0.0023441788856461013
Bootscan,2920,3140,F2,01B,BG,0.0001446631252498992
Bootscan,3920,4120,F2,01B,BG,2.2432103408221772e-05
Bootscan,840,1180,F2,01C,BG,0.012761994970625294
Bootscan,2920,3120,F2,01C,BG,0.0011181254013259906
Bootscan,3940,4120,F2,01C,BG,2.8616879720634482e-05
Bootscan,6860,7020,F2,01C,BG,0.045184736911909
Bootscan,5440,5900,F2,02A,BG,0.03142896887220132
Bootscan,2940,3140,F2,02B,BG,0.0038571163030895975
Bootscan,3780,3960,F2,02B,BG,0.009895215833641354
Bootscan,7080,7160,F2,02B,BG,0.01851887061469067
Bootscan,840,940,F2,02G,BG,0.04184975343061635
Bootscan,6900,7020,F2,02G,BG,0.014176002330370528
Bootscan,480,720,F2,A1D,BG,0.0004089706259520206
Bootscan,840,1040,F2,A1D,BG,0.00018085155364895176
Bootscan,1600,1720,F2,A1D,BG,0.04071347903505332
Bootscan,3540,3700,F2,A1D,BG,0.006307948344544953
Bootscan,860,1060,F2,A2D,BG,0.01893188418658596
Bootscan,2260,2440,F2,A2D,BG,0.018845822185833694
Bootscan,6880,7020,F2,A5U,BG,0.004513302971526012
Bootscan,4080,4200,F2,AD,BG,0.011315533910395935
Bootscan,100,820,F2,BF1,BG,0.0010919020902910822
Bootscan,3720,3940,F2,BG,C2U,0.01326599639203428
Bootscan,4020,4220,F2,BG,C2U,0.010947446132189894
Bootscan,4480,4760,F2,BG,C2U,0.03418768874024468
Bootscan,2920,3060,F2,01C,C,0.00791313150674476
Bootscan,1500,1740,F2,02A,C,0.025057474648934572
Bootscan,1760,1940,F2,02B,C,0.0420333275428055
Bootscan,1500,1740,F2,02G,C,0.030604971732240575
Bootscan,3140,3400,F2,02G,C,0.0009200141564344995
Bootscan,4120,4340,F2,02G,C,0.004808506273907133
Bootscan,1540,1720,F2,A1D,C,0.0013964759519095162
Bootscan,4120,4300,F2,A2D,C,0.04038245173901567
Bootscan,4120,4300,F2,A5U,C,0.01913833134950391
Bootscan,1760,1920,F2,AG,C,0.041848872847707455
Bootscan,3200,3380,F2,AG,C,0.0018794686020815296
Bootscan,4120,4300,F2,AG,C,0.020016496298952663
Bootscan,1540,1700,F2,BC,C,3.945807514624938e-05
Bootscan,4100,4240,F2,BF1,C,0.018156598790911693
Bootscan,3720,4000,F2,BG,C,0.01666782096157576
Bootscan,4080,4280,F2,BG,C,0.0032775496468212453
Bootscan,5700,5880,F2,C,C2U,0.028258806255905322
Bootscan,1760,1920,F2,C,CD,0.011726036625487221
Bootscan,3200,3300,F2,C,CD,0.00635180301491973
Bootscan,5700,5900,F2,C,DF,0.01966629550482425
Bootscan,7720,8040,F2,C,DF,0.0208458973177116
Bootscan,3080,3360,F2,C,G,0.03540453926840715
Bootscan,3760,3980,F2,C,G,0.030473429269463313
Bootscan,4080,4340,F2,C,G,0.003109555710090952
Bootscan,1540,1720,F2,C,J,0.0206225643971265
Bootscan,2200,2440,F2,C,J,0.013197364016842026
Bootscan,3100,3320,F2,C,J,0.02597498822656923
Bootscan,780,980,F2,C,L,0.016999479527624817
Bootscan,3100,3380,F2,C,L,0.0018944075411470756
Bootscan,2080,2220,F2,C,cpx,0.036904420772701514
Bootscan,2920,3140,F2,C,cpx,0.02556012171673324
Bootscan,3220,3380,F2,C,cpx,0.0008959116011765561
Bootscan,3620,3780,F2,C,cpx,0.042378494054111135
Bootscan,2600,2760,F2,01C,C2U,0.02310018487002604
Bootscan,3100,3900,F2,01C,C2U,5.675642388568141e-05
Bootscan,3960,4220,F2,01C,C2U,0.0008182463893599633
Bootscan,460,640,F2,01A1,CD,0.00641355209684084
Bootscan,3820,3980,F2,01A1,CD,0.0007911595235313073
Bootscan,6840,6940,F2,01C,CD,0.012691450116405519
Bootscan,3100,3240,F2,02B,CD,0.029730367513455636
Bootscan,3820,3980,F2,02B,CD,0.0006503055680394376
Bootscan,3800,4000,F2,02G,CD,0.0008691564254159737
Bootscan,4120,4360,F2,02G,CD,0.0021749559792346557
Bootscan,460,560,F2,A2D,CD,0.012960213659520348
Bootscan,4100,4320,F2,A2D,CD,0.015604238619976615
Bootscan,820,900,F2,A5U,CD,0.04407523850886919
Bootscan,4120,4360,F2,A5U,CD,0.005101728700588457
Bootscan,5540,5720,F2,A5U,CD,0.019719700794632034
Bootscan,4120,4360,F2,AD,CD,0.006826922325744044
Bootscan,560,1480,F2,BF,CD,0.0015094028928678914
Bootscan,1900,2140,F2,BF,CD,0.0060613790243299335
Bootscan,4080,4260,F2,BF1,CD,0.014850524213713908
Bootscan,3780,4000,F2,BG,CD,0.0007414032143920172
Bootscan,4080,4320,F2,BG,CD,0.001067854256749222
Bootscan,760,1040,F2,C2U,CD,0.00030897569281252134
Bootscan,3900,3980,F2,C2U,CD,0.030319617165840872
Bootscan,1620,2020,F2,01B,D,8.16421543974041e-05
Bootscan,3300,3500,F2,02B,D,0.01754815475048009
Bootscan,3740,4020,F2,02G,D,0.007491272409005049
Bootscan,380,640,F2,A2D,D,0.007099690929864741
Bootscan,4520,4700,F2,A2D,D,0.02834566511232211
Bootscan,460,640,F2,A5U,D,0.002344487515503169
Bootscan,3740,4000,F2,AG,D,0.00635410185111245
Bootscan,1740,1940,F2,BC,D,0.026674583949425755
Bootscan,7460,7540,F2,BC,D,0.032079810595763696
Bootscan,1900,2180,F2,BF,D,0.001490215540381575
Bootscan,2980,3160,F2,BF1,D,0.016446747774004414
Bootscan,840,1100,F2,BG,D,0.049718256886453635
Bootscan,4500,4680,F2,BG,D,0.020016496298952663
Bootscan,460,640,F2,C2U,D,0.001845036844788313
Bootscan,760,960,F2,C2U,D,0.009057508877656075
Bootscan,3900,4140,F2,C2U,D,0.001744847647599314
Bootscan,4080,4280,F2,CD,D,0.00038034641078147973
Bootscan,3200,3900,F2,D,F1,0.0001606916110709835
Bootscan,3760,4000,F2,D,G,0.010647814104639325
Bootscan,480,580,F2,D,J,0.01961457939930273
Bootscan,3540,3620,F2,D,J,0.04840049238529182
Bootscan,3520,3860,F2,D,K,0.0003835061427997965
Bootscan,1240,1380,F2,D,cpx,0.013320424578265003
Bootscan,2040,2200,F2,D,cpx,0.01835642361914058
Bootscan,3620,3800,F2,D,cpx,0.008100774554322985
Bootscan,3820,4000,F2,D,cpx,0.0003671691445845513
Bootscan,460,920,F2,AD,DF,0.029848363712667865
Bootscan,1940,2520,F2,AD,DF,0.0037770968831850227
Bootscan,7720,8040,F2,BC,DF,0.03766281232661494
Bootscan,3600,3700,F2,BF,DF,0.03619491163981862
Bootscan,3600,3700,F2,BF1,DF,0.04314635331097986
Bootscan,5360,5740,F2,BF1,DF,0.02578148281286588
Bootscan,760,1060,F2,C2U,DF,0.006466682937445693
Bootscan,4060,4420,F2,CD,DF,0.015156623536571514
Bootscan,100,2760,F2,01A1,F1,0.00011234258558831211
Bootscan,100,2800,F2,01C,F1,0.00019473730225535435
Bootscan,100,2700,F2,02G,F1,0.00012359653666684043
Bootscan,3000,3960,F2,A5U,F1,5.043604971731348e-06
Bootscan,1620,1780,F2,BF1,F1,0.007614370983521183
Bootscan,1980,2760,F2,BF1,F1,2.59933057599847e-05
Bootscan,100,8620,F2,CPZ,F1,7.711810642213114e-12
Bootscan,3620,3980,F2,F1,J,0.002333575415176733
Bootscan,3800,4000,F2,F1,K,0.005884459539174132
Bootscan,2960,3200,F2,01A1,G,0.001760115229106509
Bootscan,760,1180,F2,01C,G,0.0065950289967932636
Bootscan,2220,2360,F2,01C,G,0.00293799126805819
Bootscan,2680,2880,F2,01C,G,0.010854919116934224
Bootscan,2940,3120,F2,01C,G,0.004179457181595632
Bootscan,6920,7080,F2,02A,G,0.03762982226814648
Bootscan,2960,3160,F2,02B,G,0.008416347797717097
Bootscan,3040,3140,F2,02G,G,0.03701443894741808
Bootscan,500,720,F2,A1D,G,0.015088665879621838
Bootscan,3820,3900,F2,A1D,G,0.03475845325757058
Bootscan,3240,3600,F2,A2D,G,0.0040760779862769846
Bootscan,1480,1600,F2,A5U,G,0.013981851043940733
Bootscan,3040,3160,F2,AE,G,0.02771409010389406
Bootscan,2960,3200,F2,AG,G,0.0006145369761838305
Bootscan,5980,6140,F2,AG,G,0.030138892958150476
Bootscan,1980,2080,F2,BC,G,0.020020285089270135
Bootscan,2220,2440,F2,BC,G,0.01398757473206467
Bootscan,2660,2960,F2,BC,G,0.010505828418969305
Bootscan,3080,3240,F2,BC,G,0.019703277326655076
Bootscan,3540,3640,F2,BC,G,0.020020285089270135
Bootscan,4040,4340,F2,BC,G,0.0006551306577508695
Bootscan,6900,7100,F2,BG,G,0.002136075699316354
Bootscan,4020,4340,F2,C2U,G,0.0008673438981388239
Bootscan,2980,3240,F2,CD,G,0.00734586060213208
Bootscan,3420,3620,F2,CD,G,0.0034700109626325387
Bootscan,3800,3980,F2,CD,G,0.0021782891662776357
Bootscan,4080,4360,F2,CD,G,0.00038992185493715823
Bootscan,2940,3360,F2,DF,G,0.007453468578650268
Bootscan,3620,4000,F2,DF,G,0.0017006859627337696
Bootscan,3740,3900,F2,G,H,0.013985565007600613
Bootscan,2200,2400,F2,G,J,0.011358686303380987
Bootscan,3760,3980,F2,G,J,0.004958095460890595
Bootscan,4200,4360,F2,G,J,0.008630981790822966
Bootscan,760,1040,F2,G,L,0.0022347427376086483
Bootscan,3800,3980,F2,G,L,0.016714061961190792
Bootscan,4120,4420,F2,G,L,0.023181414109820365
Bootscan,780,980,F2,G,cpx,0.04337620374442871
Bootscan,2020,2200,F2,G,cpx,0.002826314488748946
Bootscan,2960,3260,F2,G,cpx,0.002315994884173894
Bootscan,3420,3600,F2,G,cpx,0.00010376301739983773
Bootscan,2960,3060,F2,02B,H,0.015313550438256452
Bootscan,3220,3400,F2,02G,H,0.04316731316520142
Bootscan,3720,4120,F2,02G,H,6.318735077343709e-05
Bootscan,3720,3980,F2,A2D,H,0.0010351141605413543
Bootscan,3020,3200,F2,AG,H,0.015494121767737493
Bootscan,4420,4900,F2,BC,H,0.029645553452283053
Bootscan,3920,4160,F2,BF,H,0.009795156529198634
Bootscan,3920,4200,F2,C2U,H,0.0016822974576369352
Bootscan,2200,2440,F2,H,J,0.030823772556874626
Bootscan,3520,3860,F2,H,K,6.312553496175549e-06
Bootscan,460,560,F2,H,L,0.013799335479098312
Bootscan,3620,3760,F2,H,cpx,0.001381614239086036
Bootscan,4380,4880,F2,01C,J,0.04845241800177027
Bootscan,2840,3000,F2,02A,J,0.027051196325893527
Bootscan,2200,2400,F2,A2D,J,0.004979407112268304
Bootscan,4420,4840,F2,A2D,J,0.018817169755537867
Bootscan,4400,4880,F2,A5U,J,0.02778169956792698
Bootscan,3760,3980,F2,AG,J,0.03615157312008558
Bootscan,4420,4880,F2,AG,J,0.04433138343156
Bootscan,3020,3420,F2,BF,J,0.008444017868545714
Bootscan,4420,4780,F2,BG,J,0.04109811099399497
Bootscan,760,940,F2,C2U,J,0.005605853490260381
Bootscan,3000,3280,F2,J,cpx,0.0007997821413962183
Bootscan,3820,3980,F2,J,cpx,0.004022944939531538
Bootscan,100,1060,F2,01B,K,0.00039863182478182025
Bootscan,4180,4340,F2,02G,K,0.02037962893483016
Bootscan,100,1060,F2,AE,K,0.0009476252677967787
Bootscan,5880,6300,F2,AE,K,0.048281059777438885
Bootscan,360,660,F2,01A1,L,0.02771581382111002
Bootscan,3060,3240,F2,01A1,L,0.012315051756437208
Bootscan,380,660,F2,01B,L,0.0036264886068925056
Bootscan,4100,4220,F2,01B,L,0.0202450804469742
Bootscan,4100,4220,F2,01C,L,0.01956122756007513
Bootscan,6820,7000,F2,02A,L,0.044781283180907384
Bootscan,440,680,F2,02B,L,0.006080609835444889
Bootscan,800,880,F2,02B,L,0.032599796195852446
Bootscan,2680,2760,F2,02B,L,0.032599796195852446
Bootscan,4180,4420,F2,02G,L,0.03780686714578166
Bootscan,6720,6940,F2,A1D,L,0.026272520078256194
Bootscan,360,640,F2,A2D,L,0.030319531355259607
Bootscan,760,880,F2,A2D,L,0.004565577032896085
Bootscan,800,900,F2,A5U,L,0.013799335479098312
Bootscan,380,660,F2,AE,L,0.004051680301528396
Bootscan,4100,4320,F2,AE,L,0.006926367946746344
Bootscan,1600,1860,F2,BC,L,0.0025960438074974683
Bootscan,2200,2340,F2,BC,L,0.022159602540988994
Bootscan,3400,3640,F2,BC,L,0.005849416373679776
Bootscan,4240,4380,F2,BC,L,0.006789760445100043
Bootscan,1840,2140,F2,BF,L,0.005518154369195116
Bootscan,3020,3420,F2,BF,L,0.04841185674433298
Bootscan,3640,3800,F2,BF,L,0.037781112500717313
Bootscan,3900,4080,F2,BF,L,0.020479108588512727
Bootscan,3080,3300,F2,BF1,L,0.04490055942872759
Bootscan,3640,3800,F2,BF1,L,0.035152159353917786
Bootscan,800,1020,F2,BG,L,0.0007577798192174013
Bootscan,4140,4400,F2,BG,L,0.009183784226725585
Bootscan,6760,7060,F2,BG,L,0.03310526427283236
Bootscan,440,640,F2,C2U,L,0.00029002051067391217
Bootscan,740,880,F2,C2U,L,0.006602637806458107
Bootscan,3920,4000,F2,C2U,L,0.03156749526576011
Bootscan,360,680,F2,CD,L,0.033068802045147054
Bootscan,1640,1780,F2,CD,L,0.009086752002924563
Bootscan,3440,3640,F2,CD,L,0.0004728508782161885
Bootscan,100,4960,F2,CPZ,L,2.602951664703979e-14
Bootscan,2000,2180,F2,DF,L,0.011678349095225258
Bootscan,2040,2180,F2,L,cpx,0.010005182848582648
Bootscan,3060,3260,F2,L,cpx,0.039924203804822415
Bootscan,3640,3800,F2,L,cpx,0.013587347761624612
Bootscan,2060,2200,F2,01A1,cpx,0.028340229968974392
Bootscan,5620,5920,F2,01A1,cpx,0.02297932451948246
Bootscan,4540,4740,F2,01B,cpx,0.021952926876727032
Bootscan,4520,4820,F2,01C,cpx,0.02576691192308606
Bootscan,5600,5960,F2,01C,cpx,0.006297223079185394
Bootscan,2020,2220,F2,02A,cpx,0.0004397985253925473
Bootscan,4520,4880,F2,02A,cpx,0.0059790744951199685
Bootscan,5600,5960,F2,02A,cpx,0.024463998515319885
Bootscan,2040,2280,F2,02B,cpx,0.0007592087526490592
Bootscan,520,720,F2,02G,cpx,0.01505787348891589
Bootscan,4160,4300,F2,02G,cpx,0.013743270916248254
Bootscan,5580,5900,F2,02G,cpx,0.04312243693120184
