"","tree_30","tree_8","tree_31","tree_10","tree_2","tree_21","most_probable","window_prob","modal_class","modal_prob","modal_prop","site"
"7301",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.256993962835897,1,7301
"7302",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.256993962835897,1,7302
"7303",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.2629160654,1,7303
"7304",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.260135988476923,1,7304
"7305",0.204221,0.358406,0.0341632,0.236968,0.0772298,0.0890127,"tree_8","tree_10","tree_10",0.260084398733333,1,7305
"7306",0.140962,0.363977,0.0262315,0.226275,0.0698847,0.17267,"tree_8","tree_10","tree_10",0.255530798069231,1,7306
"7307",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.248276721838462,1,7307
"7308",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.248312414146154,1,7308
"7309",0.254468,0.109668,0.0398853,0.334808,0.0881041,0.173067,"tree_10","tree_10","tree_10",0.243915567992308,1,7309
"7310",0.390762,5.08495e-05,0.0234583,0.318405,0.176181,0.0911432,"tree_30","tree_10","tree_10",0.25116021055641,1,7310
"7311",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.251108620812821,1,7311
"7312",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.249079851582051,1,7312
"7313",0.180083,0.0602318,0.209512,0.130908,0.0576015,0.361663,"tree_21","tree_10","tree_10",0.249079851582051,1,7313
"7314",0.959412,4.34823e-08,0.0391881,8.28006e-05,0.000403955,0.000913442,"tree_30","tree_10","tree_10",0.249071877223077,1,7314
"7315",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.241807883146154,1,7315
"7316",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.241851498530769,1,7316
"7317",0.65405,2.14714e-05,0.166165,0.00160981,0.175811,0.0023421,"tree_30","tree_10","tree_10",0.241851498530769,1,7317
"7318",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.239821447248718,1,7318
"7319",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.239821447248718,1,7319
"7320",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.239829370325641,1,7320
"7321",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.239865062633333,1,7321
"7322",0.339958,0.0182889,0.0382908,0.326205,0.163389,0.113868,"tree_30","tree_10","tree_10",0.239849165197436,1,7322
"7323",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.239797575453846,1,7323
"7324",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.242257088274359,1,7324
"7325",0.893114,5.12488e-09,0.0677802,3.55741e-05,1.39515e-06,0.0390687,"tree_30","tree_10","tree_10",0.243448831864103,1,7325
"7326",0.905332,3.31411e-07,0.0601271,0.000226027,0.00190557,0.032409,"tree_30","tree_10","tree_10",0.244914754941026,1,7326
"7327",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.2449227293,1,7327
"7328",0.0685764,0.684018,0.0128051,0.11367,0.0333145,0.0876163,"tree_8","tree_10","tree_10",0.237666983710256,1,7328
"7329",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.229307013197436,1,7329
"7330",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.223584910633333,1,7330
"7331",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.22357698755641,1,7331
"7332",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.223620602941026,1,7332
"7333",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.22026420339641,1,7333
"7334",0.946336,4.34328e-12,0.0534532,0.000150231,6.15016e-07,5.99406e-05,"tree_30","tree_10","tree_10",0.227573541842564,1,7334
"7335",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.22756556748359,1,7335
"7336",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.226198593124615,1,7336
"7337",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.232746495432308,1,7337
"7338",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.229328290304103,1,7338
"7339",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.229198828765641,1,7339
"7340",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.229190905688718,1,7340
"7341",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.229155213381026,1,7341
"7342",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.228102444150256,1,7342
"7343",0.214721,0.106227,0.0474775,0.379367,0.0826903,0.169517,"tree_10","tree_10","tree_10",0.23566159799641,1,7343
"7344",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.228401746864026,1,7344
"7345",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.235712296246077,1,7345
"7346",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.242966372476846,1,7346
"7347",0.943772,4.53281e-07,0.0539437,0.000160922,0.000515675,0.00160756,"tree_30","tree_10","tree_10",0.242966372476846,1,7347
"7348",0.0176186,0.00136638,0.00251627,0.00876915,9.46069e-05,0.969635,"tree_21","tree_10","tree_10",0.240655698117872,1,7348
"7349",0.0567699,0.739137,0.00823295,0.095243,0.0271958,0.0734216,"tree_8","tree_10","tree_10",0.240620005810179,1,7349
"7350",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.240635903246077,1,7350
"7351",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.233379742861462,1,7351
"7352",0.926194,8.17227e-11,0.0737971,8.41776e-06,6.3798e-09,8.809e-07,"tree_30","tree_10","tree_10",0.233431332605051,1,7352
"7353",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.233431332605051,1,7353
"7354",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.240687352323,1,7354
"7355",0.141149,0.369842,0.0188819,0.229823,0.0680402,0.172263,"tree_8","tree_10","tree_10",0.240643736938385,1,7355
"7356",0.0846713,0.467174,0.0376808,0.256978,0.0481282,0.105367,"tree_8","tree_10","tree_10",0.240651711297359,1,7356
"7357",0.0926211,0.583968,0.012592,0.151837,0.044553,0.114429,"tree_8","tree_10","tree_10",0.233378442812744,1,7357
"7358",0.0889207,0.00882012,0.0563507,0.278706,0.281503,0.2857,"tree_21","tree_10","tree_10",0.226067123957615,1,7358
"7359",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.222684611137103,1,7359
"7360",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.21540379882941,1,7360
"7361",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.215411773188385,1,7361
"7362",0.132018,0.0826165,0.0126198,0.577942,0.0250012,0.169803,"tree_10","tree_10","tree_10",0.208154107334538,1,7362
"7363",0.973018,1.83519e-07,0.0266087,8.05837e-07,3.52096e-05,0.000336996,"tree_30","tree_10","tree_10",0.202468543231974,1,7363
"7364",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.20251215861659,1,7364
"7365",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.202504184257615,1,7365
"7366",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.202496209898641,1,7366
"7367",0.239189,0.00363532,0.0034834,0.0235537,0.702976,0.0271629,"tree_2","tree_10","tree_10",0.209759929847359,1,7367
"7368",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.216794951642231,1,7368
"7369",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.22419190036018,1,7369
"7370",0.995885,2.31204e-10,0.00259537,0.000144745,7.62127e-08,0.00137434,"tree_30","tree_10","tree_10",0.22419190036018,1,7370
"7371",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.224148284975564,1,7371
"7372",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.226529151186846,1,7372
"7373",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.226485535802231,1,7373
"7374",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.226493510161205,1,7374
"7375",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.227224997340692,1,7375
"7376",0.991549,4.8108e-12,0.00830209,9.75291e-05,1.23877e-07,5.14548e-05,"tree_30","tree_10","tree_10",0.220746061699667,1,7376
"7377",0.996738,1.08184e-11,0.00287234,5.56465e-06,2.65707e-08,0.00038358,"tree_30","tree_10","tree_10",0.227157959135564,1,7377
"7378",0.0926211,0.583968,0.012592,0.151837,0.044553,0.114429,"tree_8","tree_10","tree_10",0.228813625802231,1,7378
"7379",0.948056,4.45436e-07,0.0460752,0.00119532,0.000155931,0.00451709,"tree_30","tree_10","tree_10",0.221546486868897,0.974358974358974,7379
"7380",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.214270725595769,0.948717948717949,7380
"7381",0.951618,5.99747e-07,0.0472168,8.60317e-05,0.000100161,0.000978236,"tree_30","tree_10","tree_10",0.206959382915769,0.923076923076923,7381
"7382",0.0997425,0.0246901,0.0139227,0.15763,0.00941435,0.694601,"tree_21","tree_10","tree_10",0.192161348095256,0.923076923076923,7382
"7383",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.20155814794559,0.923076923076923,7383
"7384",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.19424686822841,0.923076923076923,7384
"7385",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.192830175920718,0.923076923076923,7385
"7386",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.192786560536103,0.923076923076923,7386
"7387",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.199185157972,0.923076923076923,7387
"7388",0.132972,0.0611212,0.0903037,0.383724,0.10178,0.230099,"tree_10","tree_10","tree_10",0.199177234895077,0.923076923076923,7388
"7389",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.199212927202769,0.923076923076923,7389
"7390",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.19920921761022,0.923076923076923,7390
"7391",0.0635082,0.024912,0.389052,0.0928622,0.248914,0.180752,"tree_31","tree_10","tree_10",0.19920921761022,0.923076923076923,7391
"7392",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.19920921761022,0.923076923076923,7392
"7393",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.19920921761022,0.923076923076923,7393
"7394",0.199355,0.212711,0.0383133,0.258351,0.138609,0.152662,"tree_10","tree_10","tree_10",0.193012825302528,0.923076923076923,7394
"7395",0.311717,0.00835371,0.00038241,0.00429951,0.663546,0.0117019,"tree_2","tree_10","tree_10",0.193012825302528,0.923076923076923,7395
"7396",0.137082,0.0528086,0.0704909,0.401901,0.103348,0.234369,"tree_10","tree_10","tree_10",0.193011922320477,0.923076923076923,7396
"7397",0.114436,0.29048,0.0557346,0.343277,0.0518376,0.144235,"tree_10","tree_10","tree_10",0.198761702714067,0.923076923076923,7397
"7398",0.299036,2.58999e-08,0.699225,2.75816e-05,0.000663344,0.00104782,"tree_31","tree_30","tree_10",0.202136292457656,0.923076923076923,7398
"7399",0.967335,5.4153e-11,0.032647,3.10348e-07,9.96927e-08,1.78388e-05,"tree_30","tree_30","tree_10",0.205594130406374,0.923076923076923,7399
"7400",0.982466,2.42595e-12,0.0109799,4.63548e-06,0.00648994,5.91951e-05,"tree_30","tree_30","tree_10",0.201285386816631,0.923076923076923,7400
"7401",0.887871,8.02625e-08,0.103247,0.000818642,0.000193916,0.00786962,"tree_30","tree_10","tree_10",0.20717456549099,0.923076923076923,7401
"7402",0.12739,0.100396,0.08815,0.366476,0.0970599,0.220528,"tree_10","tree_10","tree_10",0.208671232157656,0.923076923076923,7402
"7403",0.427128,1.23109e-07,0.189526,7.09103e-06,0.383302,3.75401e-05,"tree_30","tree_10","tree_10",0.208627616773041,0.923076923076923,7403
"7404",0.47908,0.0279156,0.0219868,0.227884,0.0949153,0.148218,"tree_30","tree_10","tree_10",0.208643514208938,0.923076923076923,7404
"7405",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.201493877029451,0.923076923076923,7405
"7406",0.0575441,0.000518768,0.0936649,0.273099,0.531907,0.0432665,"tree_2","tree_10","tree_10",0.201537492414067,0.923076923076923,7406
"7407",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.201537492414067,0.923076923076923,7407
"7408",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.198958287285862,0.923076923076923,7408
"7409",0.673603,2.01485e-07,3.303e-05,7.08906e-08,6.58269e-05,0.326298,"tree_30","tree_10","tree_10",0.191690450526092,0.923076923076923,7409
"7410",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.187337219756862,0.923076923076923,7410
"7411",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.184956858656862,0.923076923076923,7411
"7412",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.177689013562844,0.923076923076923,7412
"7413",0.817003,0.0193467,0.00488807,0.0417867,0.025643,0.0913323,"tree_30","tree_10","tree_10",0.177689013562844,0.923076923076923,7413
"7414",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.171080151588485,0.923076923076923,7414
"7415",0.973952,2.57471e-07,0.0242982,6.23128e-05,0.00110321,0.000583734,"tree_30","tree_10","tree_10",0.178281369280792,0.923076923076923,7415
"7416",0.451958,0.0465383,0.0313499,0.224247,0.0956216,0.150285,"tree_30","tree_10","tree_10",0.17523608722951,0.923076923076923,7416
"7417",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.173693984665408,0.923076923076923,7417
"7418",0.406803,0.304195,0.0139616,0.136051,0.0741554,0.0648344,"tree_30","tree_10","tree_10",0.180953149239767,0.948717948717949,7418
"7419",0.0698351,0.678455,0.0133145,0.115405,0.0339459,0.0890445,"tree_8","tree_10","tree_10",0.188220987435972,0.974358974358974,7419
"7420",0.45952,0.0276835,0.031404,0.229764,0.0980401,0.153588,"tree_30","tree_10","tree_10",0.188221114958279,1,7420
"7421",0.132512,0.409676,0.01709,0.216,0.063541,0.161181,"tree_8","tree_10","tree_10",0.195467970291613,1,7421
"7422",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.186081226342895,1,7422
"7423",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.186138214521613,1,7423
"7424",0.90642,4.33058e-06,0.0470573,0.00429915,0.000180631,0.0420382,"tree_30","tree_10","tree_10",0.185006983752382,1,7424
"7425",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.180698240162638,1,7425
"7426",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.177885470931869,1,7426
"7427",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.173500727342126,1,7427
"7428",0.026264,1.13655e-08,0.000329418,3.66369e-07,6.78805e-06,0.973399,"tree_21","tree_10","tree_10",0.173500727342126,1,7428
"7429",0.0685764,0.684018,0.0128051,0.11367,0.0333145,0.0876163,"tree_8","tree_10","tree_10",0.177243366550059,1,7429
"7430",0.00235974,8.26742e-11,0.997554,2.81171e-05,3.54548e-07,5.76248e-05,"tree_31","tree_10","tree_10",0.173573956293649,1,7430
"7431",0.999934,9.82832e-13,8.85602e-06,4.13333e-08,6.63253e-07,5.60624e-05,"tree_30","tree_10","tree_10",0.168953905011597,1,7431
"7432",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.163337771678264,1,7432
"7433",0.118652,2.71623e-10,0.591295,0.000605383,7.61268e-06,0.28944,"tree_31","tree_10","tree_10",0.169534163985956,1,7433
"7434",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.169534163985956,1,7434
"7435",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.183314540580828,1,7435
"7436",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.184876079042367,1,7436
"7437",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.184876079042367,1,7437
"7438",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.191264668785956,1,7438
"7439",0.270572,1.25253e-13,0.203539,9.60885e-06,5.72122e-07,0.525878,"tree_21","tree_10","tree_10",0.188345386478264,1,7439
"7440",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.189729771093649,1,7440
"7441",0.560408,0.030598,0.177764,0.000392986,0.0106164,0.220221,"tree_30","tree_10","tree_10",0.191459155709033,1,7441
"7442",0.0998831,3.17091e-05,0.808349,0.00222963,0.000368061,0.0891386,"tree_31","tree_10","tree_10",0.184191466147751,1,7442
"7443",0.108779,0.474242,0.0273564,0.183766,0.067813,0.138044,"tree_8","tree_10","tree_10",0.178450881532367,0.974358974358974,7443
"7444",0.0698351,0.678455,0.0133145,0.115405,0.0339459,0.0890445,"tree_8","tree_10","tree_10",0.178340652978956,0.948717948717949,7444
"7445",0.609504,0.067254,0.0143193,0.163401,0.04388,0.101642,"tree_30","tree_10","tree_10",0.171036071696905,0.923076923076923,7445
"7446",0.236199,0.0371754,0.091435,0.112441,0.0228426,0.499906,"tree_21","tree_10","tree_10",0.163803985030238,0.897435897435897,7446
"7447",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.162096369645623,0.871794871794872,7447
"7448",0.16466,0.301425,0.0419141,0.145963,0.03391,0.312128,"tree_21","tree_10","tree_10",0.169364206405392,0.846153846153846,7448
"7449",0.0678085,6.84624e-05,0.0285265,0.14204,0.00124204,0.760315,"tree_21","tree_10","tree_10",0.173761052559238,0.82051282051282,7449
"7450",0.316602,0.0174374,0.0570156,0.102953,0.00848793,0.497503,"tree_21","tree_10","tree_10",0.176719434172059,0.794871794871795,7450
"7451",0.0545671,0.803532,0.0422033,0.0641058,0.00343629,0.0321558,"tree_8","tree_10","tree_10",0.182610817727615,0.769230769230769,7451
"7452",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.182610817727615,0.743589743589744,7452
"7453",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.182595800971205,0.717948717948718,7453
"7454",0.0976418,0.0140756,0.0881674,0.537497,0.0890562,0.173562,"tree_10","tree_10","tree_10",0.175421965073769,0.692307692307692,7454
"7455",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.168162124897359,0.666666666666667,7455
"7456",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.160903160389667,0.641025641025641,7456
"7457",0.112965,0.127861,0.0396726,0.385206,0.0818757,0.25242,"tree_10","tree_10","tree_10",0.153647421492231,0.615384615384615,7457
"7458",0.472835,0.0261528,0.0698879,0.00155299,0.428076,0.00149562,"tree_30","tree_10","tree_10",0.153691036876846,0.615384615384615,7458
"7459",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.155682880239667,0.615384615384615,7459
"7460",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.148438429573,0.58974358974359,7460
"7461",0.0188935,4.00483e-07,0.392005,6.10711e-06,0.000590033,0.588505,"tree_21","tree_10","tree_10",0.155739814547359,0.58974358974359,7461
"7462",0.353881,0.00776255,0.0502651,0.0598722,0.0076309,0.520589,"tree_21","tree_30","tree_10",0.158597259931974,0.58974358974359,7462
"7463",0.107718,1.55594e-10,0.877502,2.36417e-07,5.7878e-10,0.0147796,"tree_31","tree_30","tree_10",0.153892420957615,0.58974358974359,7463
"7464",0.855661,7.86292e-11,0.0235089,0.00026833,1.96093e-06,0.12056,"tree_30","tree_30","tree_10",0.150940204906333,0.58974358974359,7464
"7465",0.0612898,4.54019e-06,0.00255392,0.00108362,0.000109714,0.934958,"tree_21","tree_30","tree_10",0.152552358752487,0.58974358974359,7465
"7466",0.153922,0.339928,0.0245828,0.216538,0.0352603,0.229768,"tree_8","tree_30","tree_10",0.15189649208582,0.58974358974359,7466
"7467",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_30","tree_10",0.149407774137103,0.58974358974359,7467
"7468",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_30","tree_10",0.155329056188385,0.58974358974359,7468
"7469",0.0698351,0.678455,0.0133145,0.115405,0.0339459,0.0890445,"tree_8","tree_30","tree_10",0.170494851060179,0.58974358974359,7469
"7470",0.45952,0.0276835,0.031404,0.229764,0.0980401,0.153588,"tree_30","tree_30","tree_10",0.175130799778128,0.58974358974359,7470
"7471",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_30","tree_10",0.179182035675564,0.58974358974359,7471
"7472",0.0241124,1.28437e-09,0.919061,1.97295e-05,3.19576e-07,0.0568064,"tree_31","tree_30","tree_10",0.179189958752487,0.58974358974359,7472
"7473",0.932233,2.29157e-06,0.0524706,0.0053674,0.00219602,0.00773025,"tree_30","tree_30","tree_10",0.179189958752487,0.58974358974359,7473
"7474",0.0222173,3.18068e-10,0.977572,1.23312e-06,7.98253e-08,0.000208967,"tree_31","tree_30","tree_10",0.166805779265308,0.58974358974359,7474
"7475",0.107238,7.15867e-09,0.890985,3.53842e-05,2.35005e-05,0.00171809,"tree_31","tree_30","tree_10",0.165296240803769,0.58974358974359,7475
"7476",0.811823,1.85964e-10,0.180468,0.000161183,1.00795e-06,0.00754625,"tree_30","tree_30","tree_10",0.160388112598641,0.58974358974359,7476
"7477",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.154620753624282,0.58974358974359,7477
"7478",0.0702811,0.00346352,0.00782597,0.0776915,0.00349446,0.837243,"tree_21","tree_10","tree_10",0.161856702598641,0.58974358974359,7478
"7479",0.950097,1.60743e-07,0.00900796,0.000912424,1.23989e-05,0.03997,"tree_30","tree_30","tree_10",0.161848779521718,0.58974358974359,7479
"7480",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.159425907726846,0.58974358974359,7480
"7481",0.0685764,0.684018,0.0128051,0.11367,0.0333145,0.0876163,"tree_8","tree_10","tree_10",0.166701520365051,0.58974358974359,7481
"7482",0.953599,1.49337e-07,0.0421434,0.00027728,0.00100511,0.00297529,"tree_30","tree_10","tree_10",0.172434181903513,0.615384615384615,7482
"7483",0.940583,1.23329e-07,0.056052,0.000268574,0.00023991,0.00285638,"tree_30","tree_10","tree_10",0.172438221918462,0.641025641025641,7483
"7484",0.140962,0.363977,0.0262315,0.226275,0.0698847,0.17267,"tree_8","tree_10","tree_10",0.179691213456923,0.666666666666667,7484
"7485",0.525317,0.0171859,0.00991561,0.0868622,0.357068,0.00365193,"tree_30","tree_10","tree_10",0.186931274482564,0.692307692307692,7485
"7486",0.163707,0.0713076,0.146057,0.188087,0.15649,0.274352,"tree_21","tree_10","tree_10",0.181390763303077,0.717948717948718,7486
"7487",0.43746,0.000298017,0.0247553,0.376893,0.0237289,0.136864,"tree_30","tree_10","tree_10",0.181390763303077,0.743589743589744,7487
"7488",0.0959224,0.000339581,0.0670842,0.733506,0.0311855,0.0719625,"tree_10","tree_10","tree_10",0.174244069456923,0.769230769230769,7488
"7489",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.176994479713333,0.794871794871795,7489
"7490",0.613363,0.000862573,0.0216016,0.222104,0.0994574,0.0426111,"tree_30","tree_10","tree_10",0.178370941251795,0.82051282051282,7490
"7491",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.178370941251795,0.846153846153846,7491
"7492",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.185681896905641,0.871794871794872,7492
"7493",0.546802,0.000115791,0.012108,0.054514,0.122823,0.263637,"tree_30","tree_10","tree_10",0.192804143059487,0.897435897435897,7493
"7494",0.140962,0.363977,0.0262315,0.226275,0.0698847,0.17267,"tree_8","tree_10","tree_10",0.200071957594872,0.923076923076923,7494
"7495",0.166956,0.0484181,0.154331,0.092029,0.530411,0.00785508,"tree_2","tree_10","tree_10",0.207808127230769,0.948717948717949,7495
"7496",0.105317,0.595823,0.0161722,0.160279,0.0340762,0.0883324,"tree_8","tree_10","tree_10",0.20780535264359,0.974358974358974,7496
"7497",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.203255327002564,0.974358974358974,7497
"7498",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.20132199264359,0.974358974358974,7498
"7499",0.635524,9.86497e-06,0.0954187,0.188954,1.65193e-05,0.0800769,"tree_30","tree_10","tree_10",0.208558468951282,1,7499
"7500",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.208514853566667,1,7500
"7501",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.205600446787179,1,7501
