Method,Start,End,Recombinant,Parent1,Parent2,Pvalue
Rdp,6071,6093,L,01C,02B,3157798.636363643
Rdp,6700,6774,L,01C,02B,938805.0000000026
Rdp,6877,8190,L,01C,02B,52910.5635948212
Rdp,0,107,L,02B,CPZ,1.1353458585981754e-164
Rdp,5232,5234,L,02B,CPZ,34735785.00000014
Rdp,7702,7708,L,02B,CPZ,11578595.000000032
Rdp,7976,8087,L,02B,CPZ,625870.0000000021
Rdp,702,801,L,01C,02G,701733.0303030314
Rdp,1126,1131,L,01C,02G,13894314.000000043
Rdp,5757,5802,L,01C,02G,1543812.6666666705
Rdp,6093,6760,L,01C,02G,104155.27736131953
Rdp,6921,7291,L,01C,02G,187761.00000000067
Rdp,546,951,L,02A,02G,171534.74074074105
Rdp,1572,2064,L,02A,02G,141202.37804878099
Rdp,2180,3677,L,02A,02G,46407.19438877764
Rdp,6014,6767,L,02A,02G,92259.72111553815
Rdp,6812,6820,L,02A,02G,8683946.250000019
Rdp,8809,8874,L,02A,02G,1068793.3846153885
Rdp,717,966,L,02B,02G,279002.2891566272
Rdp,2156,2165,L,02B,02G,7719063.333333346
Rdp,3898,5651,L,02B,02G,39630.10268111818
Rdp,6038,6752,L,02B,02G,97299.11764705899
Rdp,6798,6867,L,02B,02G,1006834.3478260881
Rdp,7655,8555,L,02B,02G,77190.63333333343
Rdp,816,819,L,02G,A1D,23157190.000000026
Rdp,1026,1068,L,02G,A1D,1654085.0000000044
Rdp,1574,1703,L,02G,A1D,538539.3023255822
Rdp,1833,1847,L,02G,A1D,4962255.00000001
Rdp,2393,2402,L,02G,A1D,7719063.333333346
Rdp,2850,3321,L,02G,A1D,147498.0254777072
Rdp,3434,3456,L,02G,A1D,3157798.636363643
Rdp,3767,3768,L,02G,A1D,69471570.00000016
Rdp,7158,7164,L,02G,A1D,11578595.000000032
Rdp,7460,7464,L,02G,A1D,17367892.500000037
Rdp,8401,8591,L,02G,A1D,365639.8421052643
Rdp,1634,2084,L,02G,C2U,154381.26666666716
Rdp,2638,2663,L,02G,C2U,2778862.800000006
Rdp,3973,5222,L,02G,C2U,55621.75340272231
Rdp,5821,5838,L,02G,C2U,4086562.9411764834
Rdp,6318,6750,L,02G,C2U,160813.81944444476
Rdp,6812,7527,L,02G,C2U,97163.03496503513
Rdp,7740,7895,L,02G,CPZ,448203.67741935584
Rdp,8378,8702,L,A,A1D,214418.4259259265
Rdp,8606,8702,L,A,A6,723662.1875000017
Rdp,7378,7908,L,A,BC,131078.43396226448
Rdp,8225,8233,L,A,BC,8683946.250000019
Rdp,4427,4877,L,A,C,154381.26666666716
Rdp,5395,5405,L,A,C,6947157.000000008
Rdp,5452,5466,L,A,C,4962255.00000001
Rdp,5523,5598,L,A,C,926287.6000000024
Rdp,6433,6446,L,A,C,5343966.923076938
Rdp,8165,8605,L,A,C,157889.93181818223
Rdp,7545,7907,L,A,C2U,191910.41436464142
Rdp,7545,8183,L,A,CD,108889.60815047039
Rdp,8243,8258,L,A,CD,4631438.000000008
Rdp,6139,6164,L,A,K,2778862.800000006
Rdp,5959,8289,L,01A1,A1,29816.124463519387
Rdp,8673,8759,L,A1,A2,807808.9534883742
Rdp,6257,8741,L,A1,A2D,27967.62077294692
Rdp,1380,1382,L,A1,A5U,34735785.00000014
Rdp,1530,1610,L,A1,A5U,868394.6250000023
Rdp,268,288,L,A1,AG,3473578.5000000102
Rdp,7042,7047,L,A1,BC,13894314.000000043
Rdp,7464,7475,L,A1,BC,6315597.272727286
Rdp,8333,8354,L,A1,BC,3308170.0000000093
Rdp,1386,1413,L,A1,BF,2573021.111111117
Rdp,1854,1874,L,A1,BF,3473578.5000000102
Rdp,6964,8354,L,A1,BF,49979.54676259009
Rdp,1530,1535,L,A1,BF1,13894314.000000043
Rdp,1622,2015,L,A1,BF1,176772.44274809217
Rdp,675,694,L,A1,BG,3656398.421052641
Rdp,648,689,L,A1,C,1694428.536585368
Rdp,897,2999,L,A1,C,3.245190277040518e-221
Rdp,1646,2147,L,A1,C2U,138665.80838323402
Rdp,3503,3509,L,A1,C2U,11578595.000000032
Rdp,4458,4617,L,A1,C2U,436928.11320754816
Rdp,4994,5413,L,A1,C2U,165803.26968973776
Rdp,5524,5577,L,A1,C2U,1310784.3396226438
Rdp,5933,5953,L,A1,C2U,3473578.5000000102
Rdp,6004,6020,L,A1,C2U,4341973.125000008
Rdp,6877,6878,L,A1,C2U,69471570.00000016
Rdp,7081,7094,L,A1,C2U,5343966.923076938
Rdp,7408,7486,L,A1,C2U,890661.1538461568
Rdp,7945,8480,L,A1,C2U,129853.40186915922
Rdp,8645,8762,L,A1,C2U,593774.1025641038
Rdp,615,744,L,A1,CD,538539.3023255822
Rdp,1147,1243,L,A1,CD,723662.1875000017
Rdp,1931,2006,L,A1,CD,926287.6000000024
Rdp,2807,2825,L,A1,CD,3859531.666666673
Rdp,3017,3110,L,A1,CD,747006.1290322596
Rdp,7523,8315,L,A1,CD,87716.62878787906
Rdp,468,475,L,A1,DF,9924510.00000004
Rdp,368,450,L,A1,G,847214.2682926855
Rdp,1042,1092,L,A1,J,1389431.4000000027
Rdp,696,717,L,A1,K,3308170.0000000093
Rdp,1559,2477,L,A1,K,75677.09150326806
Rdp,3239,3241,L,A1,K,34735785.00000014
Rdp,3332,3936,L,A1,K,115019.15562913922
Rdp,6884,7430,L,A1,cpx,127237.30769230786
Rdp,8539,8740,L,A1,cpx,345629.70149253815
Rdp,195,209,L,01C,A1D,4962255.00000001
Rdp,687,765,L,01C,A1D,890661.1538461568
Rdp,1644,2253,L,01C,A1D,114074.82758620715
Rdp,2357,2402,L,01C,A1D,1543812.6666666705
Rdp,2585,2669,L,01C,A1D,827042.5000000021
Rdp,2741,3421,L,01C,A1D,102164.07352941195
Rdp,3494,3497,L,01C,A1D,23157190.000000026
Rdp,3713,4503,L,01C,A1D,87938.69620253184
Rdp,4716,4728,L,01C,A1D,5789297.500000016
Rdp,4977,5017,L,01C,A1D,1736789.250000005
Rdp,5422,5427,L,01C,A1D,13894314.000000043
Rdp,5544,5594,L,01C,A1D,1389431.4000000027
Rdp,5620,5643,L,01C,A1D,3020503.0434782677
Rdp,5885,5941,L,01C,A1D,1240563.7500000023
Rdp,6005,6011,L,01C,A1D,11578595.000000032
Rdp,6166,6365,L,01C,A1D,349103.3668341717
Rdp,6463,6486,L,01C,A1D,3020503.0434782677
Rdp,6766,7408,L,01C,A1D,108211.16822429931
Rdp,7949,8302,L,01C,A1D,196803.31444759257
Rdp,15,186,L,02A,A1D,3.875294424716057e-229
Rdp,1522,1542,L,02A,A1D,3473578.5000000102
Rdp,1777,1794,L,02A,A1D,4086562.9411764834
Rdp,2135,3459,L,02A,A1D,52470.9743202418
Rdp,3788,3876,L,02A,A1D,789449.6590909106
Rdp,4492,4517,L,02A,A1D,2778862.800000006
Rdp,4620,4758,L,02A,A1D,503417.1739130449
Rdp,5389,5704,L,02A,A1D,220544.66666666718
Rdp,6073,6562,L,02A,A1D,142068.65030674875
Rdp,7478,7534,L,02A,A1D,1240563.7500000023
Rdp,7615,7764,L,02A,A1D,466252.14765100816
Rdp,291,294,L,02B,A1D,23157190.000000026
Rdp,705,747,L,02B,A1D,1654085.0000000044
Rdp,1002,1042,L,02B,A1D,1736789.250000005
Rdp,1518,1886,L,02B,A1D,188781.44021739168
Rdp,2253,2294,L,02B,A1D,1694428.536585368
Rdp,2777,2780,L,02B,A1D,23157190.000000026
Rdp,3551,3572,L,02B,A1D,3308170.0000000093
Rdp,3938,4834,L,02B,A1D,77535.23437500012
Rdp,5063,5152,L,02B,A1D,780579.4382022491
Rdp,5652,5677,L,02B,A1D,2778862.800000006
Rdp,5751,5791,L,02B,A1D,1736789.250000005
Rdp,6030,6559,L,02B,A1D,131326.21928166383
Rdp,6627,6663,L,02B,A1D,1929765.8333333398
Rdp,6792,6817,L,02B,A1D,2778862.800000006
Rdp,7948,8327,L,02B,A1D,183302.29551451214
Rdp,2,183,L,A1D,C2U,8.230081487714062e-275
Rdp,1473,1476,L,A1D,C2U,23157190.000000026
Rdp,2213,2261,L,A1D,C2U,1447324.3750000037
Rdp,2370,2371,L,A1D,C2U,69471570.00000016
Rdp,4203,4262,L,A1D,C2U,1177484.237288139
Rdp,5965,6442,L,A1D,C2U,145642.7044025159
Rdp,6759,7347,L,A1D,C2U,118148.92857142886
Rdp,7399,7402,L,A1D,C2U,23157190.000000026
Rdp,7568,7768,L,A1D,C2U,347357.8500000006
Rdp,5208,5234,L,A1D,CPZ,2671983.4615384685
Rdp,7976,8006,L,A1D,CPZ,2315719.000000004
Rdp,8048,8057,L,A1D,CPZ,7719063.333333346
Rdp,8200,8218,L,A1D,CPZ,3859531.666666673
Rdp,8698,8707,L,A1D,CPZ,7719063.333333346
Rdp,2804,3330,L,01A1,A2,132075.22813688227
Rdp,4669,4692,L,01A1,A2,3020503.0434782677
Rdp,1904,1949,L,01B,A2,1543812.6666666705
Rdp,101,260,L,02G,A2,7.496392362100608e-51
Rdp,537,546,L,02G,A2,7719063.333333346
Rdp,3332,3476,L,02G,A2,482441.4583333348
Rdp,3938,4579,L,02G,A2,108379.98439937634
Rdp,4953,8549,L,A2,A2D,19319.124026696376
Rdp,1586,1595,L,A2,A3,7719063.333333346
Rdp,2090,2108,L,A2,A3,3859531.666666673
Rdp,458,1527,L,A2,A5U,6.277943606782352e-247
Rdp,1652,1763,L,A2,A5U,625870.0000000021
Rdp,2064,2732,L,A2,A5U,103999.35628742543
Rdp,4528,5749,L,A2,A5U,56897.272727272815
Rdp,1798,1829,L,A2,A6,2241018.3870967813
Rdp,1949,1964,L,A2,A6,4631438.000000008
Rdp,2279,2423,L,A2,A6,482441.4583333348
Rdp,3330,3725,L,A2,A6,175877.39240506367
Rdp,1685,1772,L,A2,AE,798523.7931034501
Rdp,2002,2021,L,A2,AE,3656398.421052641
Rdp,4952,8300,L,A2,AG,20750.170250896117
Rdp,401,441,L,A2,BC,1736789.250000005
Rdp,607,1481,L,A2,BC,2.2831905578044844e-62
Rdp,1644,1776,L,A2,BC,526299.7727272741
Rdp,2421,2456,L,A2,BC,1984902.0000000058
Rdp,2807,2840,L,A2,BC,2105199.090909097
Rdp,3158,3315,L,A2,BC,442494.0764331222
Rdp,4680,4698,L,A2,BC,3859531.666666673
Rdp,5605,5617,L,A2,BC,5789297.500000016
Rdp,6644,6662,L,A2,BC,3859531.666666673
Rdp,8300,8304,L,A2,BC,17367892.500000037
Rdp,1802,2021,L,A2,BF1,317221.7808219188
Rdp,3083,3315,L,A2,BF1,299446.4224137941
Rdp,3816,3854,L,A2,BF1,1828199.2105263202
Rdp,4250,4340,L,A2,BF1,771906.3333333351
Rdp,4556,4558,L,A2,BF1,34735785.00000014
Rdp,4584,4607,L,A2,BF1,3020503.0434782677
Rdp,4698,4716,L,A2,BF1,3859531.666666673
Rdp,5150,5740,L,A2,BF1,117748.42372881378
Rdp,6061,6063,L,A2,BF1,34735785.00000014
Rdp,6343,6346,L,A2,BF1,23157190.000000026
Rdp,507,564,L,A2,BG,1218799.4736842143
Rdp,1017,1042,L,A2,BG,2778862.800000006
Rdp,1251,1524,L,A2,BG,254474.6153846162
Rdp,2585,2588,L,A2,BG,23157190.000000026
Rdp,582,1040,L,A2,CD,151684.65065502227
Rdp,1563,1568,L,A2,CD,13894314.000000043
Rdp,1802,2015,L,A2,CD,326157.60563380347
Rdp,2084,2225,L,A2,CD,492706.170212767
Rdp,2511,2638,L,A2,CD,547020.2362204738
Rdp,3023,3110,L,A2,CD,798523.7931034501
Rdp,3278,3287,L,A2,CD,7719063.333333346
Rdp,3657,3939,L,A2,CD,246353.08510638349
Rdp,4187,4210,L,A2,CD,3020503.0434782677
Rdp,5059,5205,L,A2,CD,475832.6712328779
Rdp,5283,5400,L,A2,CD,593774.1025641038
Rdp,5504,5505,L,A2,CD,69471570.00000016
Rdp,5755,5818,L,A2,CD,1102723.3333333351
Rdp,5958,5959,L,A2,CD,69471570.00000016
Rdp,6877,6933,L,A2,CD,1240563.7500000023
Rdp,7325,8339,L,A2,CD,68512.39644970428
Rdp,5656,5680,L,A2,DF,2894648.7500000075
Rdp,7053,7923,L,A2,DF,79852.37931034507
Rdp,8229,8383,L,A2,DF,451114.0909090918
Rdp,2840,2858,L,A2,cpx,3859531.666666673
Rdp,2315,2402,L,01A1,A2D,798523.7931034501
Rdp,2729,3321,L,01A1,A2D,117350.62500000029
Rdp,3560,5411,L,01A1,A2D,37531.91247974075
Rdp,5713,8170,L,01A1,A2D,28274.95726495734
Rdp,8309,8315,L,01A1,A2D,11578595.000000032
Rdp,0,120,L,01C,A2D,2.09526232976921e-201
Rdp,0,122,L,02A,A2D,7.847713003051049e-210
Rdp,1664,1694,L,02A,A2D,2315719.000000004
Rdp,2156,2159,L,02A,A2D,23157190.000000026
Rdp,2289,2290,L,02A,A2D,69471570.00000016
Rdp,2885,3110,L,02A,A2D,308762.5333333338
Rdp,3281,3285,L,02A,A2D,17367892.500000037
Rdp,4049,4265,L,02A,A2D,321627.6388888895
Rdp,4864,4916,L,02A,A2D,1335991.7307692342
Rdp,6410,6505,L,02A,A2D,731279.6842105275
Rdp,6609,6619,L,02A,A2D,6947157.000000008
Rdp,6648,6754,L,02A,A2D,655392.1698113219
Rdp,0,121,L,02B,A2D,4.553381839987596e-221
Rdp,2183,2222,L,02B,A2D,1781322.3076923105
Rdp,3977,4570,L,02B,A2D,117152.73187183835
Rdp,0,122,L,02G,A2D,2.783942974647672e-204
Rdp,510,514,L,02G,A2D,17367892.500000037
Rdp,582,1582,L,02G,A2D,2.3181415085652588e-122
Rdp,1833,1861,L,02G,A2D,2481127.500000005
Rdp,2021,3268,L,02G,A2D,55710.96230954303
Rdp,3358,3527,L,02G,A2D,411074.3786982262
Rdp,4674,4728,L,02G,A2D,1286510.5555555583
Rdp,6229,6340,L,02G,A2D,625870.0000000021
Rdp,0,120,L,A1D,A2D,3.988503666995043e-196
Rdp,1632,1637,L,A1D,A2D,13894314.000000043
Rdp,1772,2078,L,A1D,A2D,227031.27450980447
Rdp,2918,3314,L,A1D,A2D,175433.25757575783
Rdp,4952,5211,L,A1D,A2D,268230.00000000076
Rdp,0,121,L,A2D,A5U,1.3984559160984991e-205
Rdp,4629,4758,L,A2D,A5U,538539.3023255822
Rdp,4847,5416,L,A2D,A5U,122094.14762741693
Rdp,5496,5513,L,A2D,A5U,4086562.9411764834
Rdp,5813,8591,L,A2D,A5U,25007.76457883376
Rdp,499,507,L,A2D,AD,8683946.250000019
Rdp,816,1636,L,A2D,AD,84721.42682926846
Rdp,2132,2253,L,A2D,AD,574145.2066115715
Rdp,2540,2637,L,A2D,AD,716201.7525773213
Rdp,2834,2933,L,A2D,AD,701733.0303030314
Rdp,3548,3657,L,A2D,AD,637353.8532110108
Rdp,4759,4767,L,A2D,AD,8683946.250000019
Rdp,5017,5396,L,A2D,AD,183302.29551451214
Rdp,5449,6376,L,A2D,AD,74942.36245954718
Rdp,0,122,L,A2D,BF1,5.119590689264857e-207
Rdp,2396,2402,L,A2D,BF1,11578595.000000032
Rdp,2882,2933,L,A2D,BF1,1362187.6470588262
Rdp,3002,3119,L,A2D,BF1,593774.1025641038
Rdp,3282,3332,L,A2D,BF1,1389431.4000000027
Rdp,3465,3475,L,A2D,BF1,6947157.000000008
Rdp,4556,4570,L,A2D,BF1,4962255.00000001
Rdp,4617,4978,L,A2D,BF1,192442.02216066534
Rdp,5148,5241,L,A2D,BF1,747006.1290322596
Rdp,5349,5353,L,A2D,BF1,17367892.500000037
Rdp,5422,5505,L,A2D,BF1,837006.8674698812
Rdp,5648,5751,L,A2D,BF1,674481.2621359238
Rdp,6028,6036,L,A2D,BF1,8683946.250000019
Rdp,6205,6346,L,A2D,BF1,492706.170212767
Rdp,6598,6603,L,A2D,BF1,13894314.000000043
Rdp,7198,8327,L,A2D,BF1,61533.720106288856
Rdp,0,124,L,A2D,C2U,3.823356811278686e-207
Rdp,2579,3767,L,A2D,C2U,58477.75252525264
Rdp,5298,5400,L,A2D,C2U,681093.8235294143
Rdp,5599,6368,L,A2D,C2U,90340.14304291297
Rdp,6787,6799,L,A2D,C2U,5789297.500000016
Rdp,6829,7120,L,A2D,C2U,238733.91752577346
Rdp,8531,8544,L,A2D,C2U,5343966.923076938
Rdp,0,108,L,A2D,CPZ,3.6684995001606553e-166
Rdp,7749,7897,L,A2D,CPZ,469402.5000000013
Rdp,4809,5435,L,01B,A3,110976.94888178952
Rdp,5817,5839,L,01B,A3,3157798.636363643
Rdp,6205,6304,L,01B,A3,701733.0303030314
Rdp,6361,6376,L,01B,A3,4631438.000000008
Rdp,6675,6770,L,01B,A3,731279.6842105275
Rdp,6828,6856,L,01B,A3,2481127.500000005
Rdp,6937,6964,L,01B,A3,2573021.111111117
Rdp,6612,6618,L,01C,A3,11578595.000000032
Rdp,6755,6756,L,01C,A3,69471570.00000016
Rdp,6799,7096,L,01C,A3,233911.01010101062
Rdp,7481,7486,L,01C,A3,13894314.000000043
Rdp,507,1382,L,02A,A3,2.2087850361367624e-122
Rdp,3967,4551,L,02B,A3,118958.16780821944
Rdp,702,753,L,02G,A3,1362187.6470588262
Rdp,338,1242,L,A1D,A3,1.4812373314274485e-295
Rdp,1617,3563,L,A1D,A3,35699.66850707743
Rdp,7520,7527,L,A1D,A3,9924510.00000004
Rdp,7881,7934,L,A1D,A3,1310784.3396226438
Rdp,1583,3435,L,A2D,A3,37511.646865183386
Rdp,5716,5767,L,A2D,A3,1362187.6470588262
Rdp,5988,5995,L,A2D,A3,9924510.00000004
Rdp,7916,8627,L,A2D,A3,97709.66244725764
Rdp,4565,4597,L,A3,A6,2170986.562500004
Rdp,4704,4714,L,A3,A6,6947157.000000008
Rdp,6561,6580,L,A3,A6,3656398.421052641
Rdp,7742,7927,L,A3,A6,375522.0000000007
Rdp,8270,8278,L,A3,A6,8683946.250000019
Rdp,8661,8727,L,A3,A6,1052599.5454545482
Rdp,5475,6064,L,A3,AD,117948.3361629883
Rdp,5680,5802,L,A3,AE,569439.0983606564
Rdp,6009,6010,L,A3,AE,69471570.00000016
Rdp,6090,6093,L,A3,AE,23157190.000000026
Rdp,6376,6477,L,A3,AE,687837.3267326753
Rdp,7028,7081,L,A3,AE,1310784.3396226438
Rdp,7516,7732,L,A3,AE,321627.6388888895
Rdp,2676,3107,L,A3,BC,161186.93735498897
Rdp,3333,3364,L,A3,BC,2241018.3870967813
Rdp,3509,3578,L,A3,BC,1006834.3478260881
Rdp,3608,3627,L,A3,BC,3656398.421052641
Rdp,6405,6503,L,A3,BC,708893.5714285728
Rdp,7527,7534,L,A3,BC,9924510.00000004
Rdp,7922,7934,L,A3,BC,5789297.500000016
Rdp,501,1326,L,A3,BF1,4.6345087177421555e-105
Rdp,1562,2255,L,A3,BF1,100247.57575757608
Rdp,3094,3098,L,A3,BF1,17367892.500000037
Rdp,3281,3446,L,A3,BF1,421039.8181818197
Rdp,4760,4952,L,A3,BF1,361831.0937500009
Rdp,5232,5253,L,A3,BF1,3308170.0000000093
Rdp,5421,5424,L,A3,BF1,23157190.000000026
Rdp,5755,5996,L,A3,BF1,288263.7759336107
Rdp,7222,7235,L,A3,BF1,5343966.923076938
Rdp,7781,8445,L,A3,BF1,104625.85843373512
Rdp,496,510,L,A3,BG,4962255.00000001
Rdp,1475,1516,L,A3,BG,1694428.536585368
Rdp,1648,2370,L,A3,BG,96221.01108033267
Rdp,2585,3016,L,A3,BG,161186.93735498897
Rdp,3896,4629,L,A3,BG,94777.03956343817
Rdp,2579,3254,L,A3,CD,102920.84444444465
Rdp,3330,3419,L,A3,CD,780579.4382022491
Rdp,7461,7486,L,A3,CD,2778862.800000006
Rdp,7902,8489,L,A3,CD,118350.20442930177
Rdp,3650,4519,L,01C,A5U,79944.26927502902
Rdp,1436,1470,L,02A,A5U,2043281.470588238
Rdp,3921,4515,L,02A,A5U,116955.5050505053
Rdp,4545,4551,L,02A,A5U,11578595.000000032
Rdp,6106,6523,L,02A,A5U,166598.48920863363
Rdp,6674,6676,L,02A,A5U,34735785.00000014
Rdp,6724,6756,L,02A,A5U,2170986.562500004
Rdp,6812,6826,L,02A,A5U,4962255.00000001
Rdp,6868,6872,L,02A,A5U,17367892.500000037
Rdp,5544,5595,L,02B,A5U,1362187.6470588262
Rdp,5749,5756,L,02B,A5U,9924510.00000004
Rdp,6274,6338,L,02B,A5U,1085493.2812500019
Rdp,6371,6375,L,02B,A5U,17367892.500000037
Rdp,7006,7527,L,02B,A5U,133342.7447216895
Rdp,515,915,L,02G,A5U,173678.9250000006
Rdp,3677,4579,L,02G,A5U,77019.47893569853
Rdp,4650,4651,L,02G,A5U,69471570.00000016
Rdp,6759,7369,L,02G,A5U,113887.81967213137
Rdp,1409,1486,L,A1D,A5U,902228.1818181836
Rdp,4769,5105,L,A1D,A5U,206760.6250000005
Rdp,4656,4716,L,A5U,AD,1157859.5000000019
Rdp,4829,4952,L,A5U,AD,564809.512195124
Rdp,5027,5327,L,A5U,AD,231571.90000000058
Rdp,5397,6036,L,A5U,AD,108719.20187793455
Rdp,6371,6602,L,A5U,AD,300742.72727272805
Rdp,6751,8168,L,A5U,AD,49027.21947777
Rdp,99,351,L,A5U,BF1,2.2869449848841198e-155
Rdp,2174,2183,L,A5U,BF1,7719063.333333346
Rdp,3278,3401,L,A5U,BF1,564809.512195124
Rdp,4593,4647,L,A5U,BF1,1286510.5555555583
Rdp,5283,5286,L,A5U,BF1,23157190.000000026
Rdp,5368,5389,L,A5U,BF1,3308170.0000000093
Rdp,5544,5617,L,A5U,BF1,951665.3424657558
Rdp,6743,6969,L,A5U,BF1,307396.3274336289
Rdp,8180,8201,L,A5U,BF1,3308170.0000000093
Rdp,503,1296,L,A5U,C2U,3.0815928936582817e-91
Rdp,1451,1485,L,A5U,C2U,2043281.470588238
Rdp,2597,3547,L,A5U,C2U,73127.96842105279
Rdp,4076,5120,L,A5U,C2U,66543.64942528754
Rdp,6759,8587,L,A5U,C2U,38004.141137855644
Rdp,4716,5416,L,01B,A6,99245.10000000017
Rdp,5636,5938,L,01B,A6,230038.31125827887
Rdp,5968,5995,L,01B,A6,2573021.111111117
Rdp,6672,6766,L,01B,A6,739059.2553191513
Rdp,6836,6925,L,01B,A6,780579.4382022491
Rdp,7079,7095,L,01B,A6,4341973.125000008
Rdp,8663,8757,L,01B,A6,739059.2553191513
Rdp,5636,5802,L,01C,A6,418503.43373494054
Rdp,5911,5938,L,01C,A6,2573021.111111117
Rdp,2174,5761,L,02A,A6,11506.373964812163
Rdp,649,897,L,02G,A6,280127.2983870971
Rdp,3680,3903,L,02G,A6,311531.70403587515
Rdp,4607,5392,L,02G,A6,88498.81528662451
Rdp,1632,3625,L,A1D,A6,34857.4191254824
Rdp,1571,1694,L,A2D,A6,564809.512195124
Rdp,2090,2222,L,A2D,A6,526299.7727272741
Rdp,2253,2264,L,A2D,A6,6315597.272727286
Rdp,2700,4558,L,A2D,A6,37390.51130247591
Rdp,4758,4794,L,A2D,A6,1929765.8333333398
Rdp,6743,7241,L,A2D,A6,139501.1445783136
Rdp,7537,8707,L,A2D,A6,59377.410256410425
Rdp,461,1574,L,A5U,A6,3.0074885190338495e-265
Rdp,7238,7333,L,A5U,A6,731279.6842105275
Rdp,7441,7474,L,A5U,A6,2105199.090909097
Rdp,8309,8315,L,A5U,A6,11578595.000000032
Rdp,1568,1572,L,A6,AD,17367892.500000037
Rdp,2429,2444,L,A6,AD,4631438.000000008
Rdp,4961,5027,L,A6,AD,1052599.5454545482
Rdp,5577,5866,L,A6,AE,240386.05536332232
Rdp,2254,2273,L,A6,AG,3656398.421052641
Rdp,5440,8305,L,A6,AG,24248.366492146684
Rdp,484,849,L,A6,BC,190333.06849315096
Rdp,2717,3119,L,A6,BC,172814.85074626905
Rdp,8206,8363,L,A6,BF,442494.0764331222
Rdp,1464,1540,L,A6,BF1,914099.6052631601
Rdp,3173,3176,L,A6,BF1,23157190.000000026
Rdp,3851,3854,L,A6,BF1,23157190.000000026
Rdp,4262,4316,L,A6,BF1,1286510.5555555583
Rdp,5226,5353,L,A6,BF1,547020.2362204738
Rdp,5432,5447,L,A6,BF1,4631438.000000008
Rdp,5610,5617,L,A6,BF1,9924510.00000004
Rdp,6205,6255,L,A6,BF1,1389431.4000000027
Rdp,6316,6338,L,A6,BF1,3157798.636363643
Rdp,6880,6921,L,A6,BF1,1694428.536585368
Rdp,7006,7081,L,A6,BF1,926287.6000000024
Rdp,7362,7486,L,A6,BF1,560254.5967741952
Rdp,7577,8179,L,A6,BF1,115401.27906976774
Rdp,1247,1458,L,A6,BG,329249.1469194317
Rdp,1512,1530,L,A6,BG,3859531.666666673
Rdp,1808,1829,L,A6,BG,3308170.0000000093
Rdp,3887,4461,L,A6,BG,121030.60975609769
Rdp,4557,4560,L,A6,BG,23157190.000000026
Rdp,864,875,L,A6,C,6315597.272727286
Rdp,452,459,L,A6,C2U,9924510.00000004
Rdp,8662,8760,L,A6,C2U,708893.5714285728
Rdp,264,936,L,A6,DF,5.822078183773245e-244
Rdp,8225,8351,L,A6,DF,551361.6666666685
Rdp,8170,8181,L,A6,F1,6315597.272727286
Rdp,1029,1297,L,A6,K,259222.27611940386
Rdp,4777,4779,L,A6,cpx,34735785.00000014
Rdp,0,122,L,01C,AD,2.783942974647672e-204
Rdp,2513,2669,L,01C,AD,445330.5769230775
Rdp,6424,6501,L,01C,AD,902228.1818181836
Rdp,6550,6566,L,01C,AD,4341973.125000008
Rdp,6681,6752,L,01C,AD,978472.8169014115
Rdp,6862,6877,L,01C,AD,4631438.000000008
Rdp,7361,7387,L,01C,AD,2671983.4615384685
Rdp,8400,8401,L,01C,AD,69471570.00000016
Rdp,404,1253,L,02A,AD,4.3776680657558284e-188
Rdp,1664,3459,L,02A,AD,38702.82451253491
Rdp,3937,4034,L,02A,AD,716201.7525773213
Rdp,4349,4355,L,02A,AD,11578595.000000032
Rdp,5407,5410,L,02A,AD,23157190.000000026
Rdp,5513,5671,L,02A,AD,439693.4810126596
Rdp,6764,6817,L,02A,AD,1310784.3396226438
Rdp,8687,8874,L,02A,AD,371505.72192513413
Rdp,0,127,L,02B,AD,1.2446346986591866e-229
Rdp,303,1132,L,02B,AD,9.895352762883087e-291
Rdp,1537,1551,L,02B,AD,4962255.00000001
Rdp,1918,1949,L,02B,AD,2241018.3870967813
Rdp,2078,2135,L,02B,AD,1218799.4736842143
Rdp,2240,2264,L,02B,AD,2894648.7500000075
Rdp,2456,3485,L,02B,AD,67513.67346938793
Rdp,4055,4487,L,02B,AD,160813.81944444476
Rdp,4829,4840,L,02B,AD,6315597.272727286
Rdp,5523,5524,L,02B,AD,69471570.00000016
Rdp,6120,6359,L,02B,AD,290676.0251046031
Rdp,6580,7495,L,02B,AD,75925.2131147543
Rdp,511,573,L,02G,AD,1120509.1935483885
Rdp,1221,1243,L,02G,AD,3157798.636363643
Rdp,1440,1527,L,02G,AD,798523.7931034501
Rdp,1789,2432,L,02G,AD,108042.87713841397
Rdp,3870,3968,L,02G,AD,708893.5714285728
Rdp,4620,4651,L,02G,AD,2241018.3870967813
Rdp,4863,5323,L,02G,AD,151025.1521739135
Rdp,5740,6010,L,02G,AD,257302.11111111142
Rdp,6765,7006,L,02G,AD,288263.7759336107
Rdp,7231,7400,L,02G,AD,411074.3786982262
Rdp,7430,7432,L,02G,AD,34735785.00000014
Rdp,8603,8874,L,02G,AD,256352.65682656883
Rdp,1413,3551,L,A1D,AD,3.3154886347763727e-20
Rdp,5369,5389,L,A1D,AD,3473578.5000000102
Rdp,6328,6359,L,A1D,AD,2241018.3870967813
Rdp,7085,7102,L,A1D,AD,4086562.9411764834
Rdp,7414,7430,L,A1D,AD,4341973.125000008
